stem,detector,bin_name,severity,n_gt,recall
BJ_Bing_429,yolo_nano,heavy,0.5051974654197693,1,0.0
BJ_Bing_433,yolo_nano,moderate,0.4171722531318664,5,0.4
BJ_Bing_446,yolo_nano,moderate,0.4110243320465088,11,0.6363636363636364
BJ_Bing_455,yolo_nano,heavy,0.6657969951629639,1,0.0
BJ_Bing_461,yolo_nano,moderate,0.3456510901451111,89,0.12359550561797752
BJ_Bing_471,yolo_nano,heavy,0.4457350969314575,42,0.14285714285714285
BJ_Bing_485,yolo_nano,heavy,0.609504222869873,9,1.0
BJ_Bing_494,yolo_nano,heavy,0.5911517143249512,12,0.3333333333333333
BJ_Bing_499,yolo_nano,heavy,0.5685795545578003,8,0.5
BJ_Bing_504,yolo_nano,heavy,0.5361960530281067,2,0.0
BJ_Bing_507,yolo_nano,clear,0.1419463753700256,4,0.0
BJ_Bing_523,yolo_nano,moderate,0.3764727711677551,22,0.36363636363636365
BJ_Bing_529,yolo_nano,heavy,0.7118308544158936,1,0.0
BJ_Bing_544,yolo_nano,heavy,0.7035192251205444,2,0.5
BJ_Bing_575,yolo_nano,heavy,0.6175901889801025,4,0.0
BJ_Bing_576,yolo_nano,heavy,0.5892583131790161,11,0.5454545454545454
BJ_Bing_607,yolo_nano,heavy,0.6519782543182373,7,0.42857142857142855
BJ_Bing_613,yolo_nano,light,0.3281149864196777,9,0.5555555555555556
BJ_Bing_617,yolo_nano,heavy,0.5751755833625793,1,0.0
BJ_Bing_630,yolo_nano,heavy,0.6818341016769409,12,0.5
BJ_Bing_651,yolo_nano,moderate,0.394881010055542,1,1.0
BJ_Bing_660,yolo_nano,heavy,0.7792558073997498,10,0.7
BJ_Bing_669,yolo_nano,heavy,0.4308357238769531,3,1.0
BJ_Bing_672,yolo_nano,heavy,0.647748589515686,1,0.0
BJ_Bing_682,yolo_nano,heavy,0.6391058564186096,16,0.3125
BJ_Bing_696,yolo_nano,light,0.2985562682151794,4,0.0
BJ_Bing_698,yolo_nano,light,0.2934449911117553,3,0.3333333333333333
BJ_Bing_699,yolo_nano,clear,0.1666212081909179,5,0.0
BJ_Bing_701,yolo_nano,heavy,0.482900321483612,64,0.1875
BJ_Bing_706,yolo_nano,moderate,0.4136772751808166,5,0.0
BJ_Bing_718,yolo_nano,heavy,0.6104999780654907,15,0.7333333333333333
BJ_Bing_719,yolo_nano,heavy,0.6460801362991333,7,0.7142857142857143
BJ_Bing_727,yolo_nano,heavy,0.6094931960105896,38,0.0
BJ_Bing_738,yolo_nano,light,0.2832105159759521,2,1.0
BJ_Bing_759,yolo_nano,heavy,0.6128799915313721,11,0.7272727272727273
BJ_Bing_760,yolo_nano,light,0.3068628907203674,1,0.0
BJ_Google_002,yolo_nano,heavy,0.6139963865280151,5,0.6
BJ_Google_014,yolo_nano,heavy,0.6639857292175293,3,1.0
BJ_Google_022,yolo_nano,heavy,0.5513769388198853,1,0.0
BJ_Google_024,yolo_nano,heavy,0.7201370596885681,25,0.2
BJ_Google_038,yolo_nano,heavy,0.6757853031158447,16,0.0
BJ_Google_053,yolo_nano,heavy,0.5833554267883301,1,0.0
BJ_Google_087,yolo_nano,heavy,0.620964765548706,1,0.0
BJ_Google_088,yolo_nano,heavy,0.6931439638137817,4,1.0
BJ_Google_093,yolo_nano,heavy,0.5197685360908508,2,1.0
BJ_Google_098,yolo_nano,moderate,0.4217308163642883,77,0.18181818181818182
BJ_Google_116,yolo_nano,heavy,0.6983069181442261,47,0.19148936170212766
BJ_Google_132,yolo_nano,heavy,0.8082966804504395,6,0.3333333333333333
BJ_Google_144,yolo_nano,heavy,0.6430928707122803,18,0.6111111111111112
BJ_Google_15,yolo_nano,heavy,0.6772745251655579,6,0.5
BJ_Google_162,yolo_nano,heavy,0.6400511264801025,13,0.8461538461538461
BJ_Google_165,yolo_nano,heavy,0.552853524684906,16,0.5
BJ_Google_166,yolo_nano,moderate,0.34028160572052,5,0.4
BJ_Google_172,yolo_nano,heavy,0.5162347555160522,12,0.5
BJ_Google_178,yolo_nano,heavy,0.4759140014648437,13,0.6923076923076923
BJ_Google_19,yolo_nano,heavy,0.4901193976402282,17,0.0
BJ_Google_203,yolo_nano,heavy,0.5795912742614746,7,0.42857142857142855
BJ_Google_211,yolo_nano,heavy,0.5731618404388428,6,0.8333333333333334
BJ_Google_216,yolo_nano,moderate,0.4178717732429504,42,0.30952380952380953
BJ_Google_22,yolo_nano,heavy,0.576309323310852,33,0.42424242424242425
BJ_Google_222,yolo_nano,heavy,0.5914678573608398,12,1.0
BJ_Google_24,yolo_nano,heavy,0.585817813873291,28,0.0
BJ_Google_254,yolo_nano,heavy,0.7625650763511658,25,0.0
BJ_Google_261,yolo_nano,light,0.3216543793678283,1,0.0
BJ_Google_269,yolo_nano,heavy,0.6411837339401245,4,0.5
BJ_Google_274,yolo_nano,heavy,0.6160569190979004,9,0.6666666666666666
BJ_Google_282,yolo_nano,heavy,0.6027978658676147,3,0.6666666666666666
BJ_Google_287,yolo_nano,heavy,0.6527420878410339,6,0.3333333333333333
BJ_Google_288,yolo_nano,heavy,0.6919226050376892,15,0.4666666666666667
BJ_Google_293,yolo_nano,heavy,0.682491660118103,4,1.0
BJ_Google_296,yolo_nano,heavy,0.6834694147109985,2,1.0
BJ_Google_303,yolo_nano,heavy,0.5644797086715698,2,1.0
BJ_Google_309,yolo_nano,moderate,0.42318195104599,7,0.2857142857142857
BJ_Google_310,yolo_nano,heavy,0.4961813688278198,22,0.5
BJ_Google_326,yolo_nano,heavy,0.639682412147522,1,1.0
BJ_Google_33,yolo_nano,heavy,0.4745363593101501,9,0.0
BJ_Google_331,yolo_nano,heavy,0.6650411486625671,5,0.4
BJ_Google_334,yolo_nano,heavy,0.4784318208694458,58,0.06896551724137931
BJ_Google_342,yolo_nano,heavy,0.6814773678779602,11,0.2727272727272727
BJ_Google_347,yolo_nano,heavy,0.6112199425697327,5,0.2
BJ_Google_357,yolo_nano,heavy,0.7434586882591248,10,0.1
BJ_Google_359,yolo_nano,heavy,0.488892138004303,27,0.07407407407407407
BJ_Google_374,yolo_nano,heavy,0.6847778558731079,86,0.023255813953488372
BJ_Google_389,yolo_nano,heavy,0.6656224727630615,5,0.6
BJ_Google_400,yolo_nano,heavy,0.4817105531692505,1,0.0
BJ_Google_401,yolo_nano,heavy,0.613357424736023,9,0.8888888888888888
BJ_Google_408,yolo_nano,heavy,0.6500412225723267,6,0.0
BJ_Google_409,yolo_nano,heavy,0.7626819610595703,1,1.0
BJ_Google_412,yolo_nano,heavy,0.6844965219497681,3,0.0
BJ_Google_418,yolo_nano,heavy,0.4782361984252929,6,0.16666666666666666
BJ_Google_429,yolo_nano,moderate,0.391203224658966,12,0.5
BJ_Google_436,yolo_nano,heavy,0.5542487502098083,7,0.2857142857142857
BJ_Google_44,yolo_nano,heavy,0.6471726298332214,3,1.0
BJ_Google_446,yolo_nano,heavy,0.608413815498352,29,0.7931034482758621
BJ_Google_447,yolo_nano,heavy,0.542302668094635,24,0.041666666666666664
BJ_Google_454,yolo_nano,clear,0.1983782649040222,2,0.5
BJ_Google_455,yolo_nano,heavy,0.6146655082702637,9,1.0
BJ_Google_457,yolo_nano,moderate,0.3981611728668213,4,0.25
BJ_Google_460,yolo_nano,heavy,0.6613327264785767,11,0.9090909090909091
BJ_Google_471,yolo_nano,heavy,0.6056811809539795,11,0.09090909090909091
BJ_Google_472,yolo_nano,heavy,0.7157700657844543,20,0.0
BJ_Google_478,yolo_nano,heavy,0.7194074392318726,1,0.0
BJ_Google_49,yolo_nano,heavy,0.5438746809959412,16,0.625
BJ_Google_500,yolo_nano,heavy,0.4963716864585876,3,0.3333333333333333
BJ_Google_508,yolo_nano,light,0.3172158598899841,18,0.16666666666666666
BJ_Google_515,yolo_nano,heavy,0.6096671223640442,12,0.8333333333333334
BJ_Google_522,yolo_nano,heavy,0.5253913402557373,14,0.5
BJ_Google_525,yolo_nano,heavy,0.5659517049789429,6,0.16666666666666666
BJ_Google_535,yolo_nano,heavy,0.4472458958625793,7,1.0
BJ_Google_551,yolo_nano,heavy,0.5346440076828003,52,0.0
BJ_Google_560,yolo_nano,heavy,0.5824670791625977,6,0.8333333333333334
BJ_Google_567,yolo_nano,heavy,0.4776813983917236,6,0.6666666666666666
BJ_Google_571,yolo_nano,heavy,0.5259755849838257,3,0.0
BJ_Google_576,yolo_nano,heavy,0.5729427933692932,12,0.9166666666666666
BJ_Google_579,yolo_nano,heavy,0.7290140390396118,16,0.375
BJ_Google_593,yolo_nano,heavy,0.6079940795898438,10,0.4
BJ_Google_595,yolo_nano,heavy,0.5061805248260498,12,0.9166666666666666
BJ_Google_603,yolo_nano,heavy,0.6106667518615723,7,0.42857142857142855
BJ_Google_605,yolo_nano,heavy,0.6551816463470459,7,0.42857142857142855
BJ_Google_608,yolo_nano,heavy,0.5958927869796753,13,1.0
BJ_Google_613,yolo_nano,light,0.2719469666481018,8,0.375
BJ_Google_620,yolo_nano,heavy,0.6208343505859375,6,0.0
BJ_Google_631,yolo_nano,heavy,0.4758742451667785,16,0.875
BJ_Google_635,yolo_nano,heavy,0.5641499757766724,14,0.21428571428571427
BJ_Google_637,yolo_nano,heavy,0.5487483143806458,3,0.3333333333333333
BL_Baidu_068,yolo_nano,moderate,0.3633487820625305,49,0.40816326530612246
BL_Baidu_069,yolo_nano,heavy,0.6767275333404541,4,1.0
BL_Baidu_070,yolo_nano,heavy,0.6575057506561279,18,0.1111111111111111
BL_Baidu_074,yolo_nano,heavy,0.5486239194869995,10,0.3
BL_Baidu_084,yolo_nano,heavy,0.7823004722595215,6,0.16666666666666666
BL_Baidu_087,yolo_nano,heavy,0.5317286252975464,3,0.0
BL_Baidu_102,yolo_nano,heavy,0.4477818608283996,6,0.0
BL_Baidu_103,yolo_nano,light,0.3302182555198669,56,0.14285714285714285
BL_Baidu_129,yolo_nano,clear,0.2334782481193542,8,0.25
BL_Baidu_134,yolo_nano,light,0.3348190188407898,5,0.4
BL_Baidu_176,yolo_nano,light,0.3354392647743225,6,0.0
BL_Baidu_213,yolo_nano,heavy,0.6484755277633667,35,0.22857142857142856
BL_Bing_020,yolo_nano,heavy,0.4954237937927246,29,0.5862068965517241
BL_Bing_075,yolo_nano,heavy,0.5409653782844543,19,0.2631578947368421
BL_Bing_092,yolo_nano,light,0.3333795070648193,4,1.0
BL_Bing_122,yolo_nano,light,0.324389636516571,6,0.16666666666666666
BL_Bing_126,yolo_nano,light,0.3034397959709167,11,0.5454545454545454
BL_Bing_128,yolo_nano,heavy,0.4664996266365051,14,0.35714285714285715
BL_Bing_134,yolo_nano,heavy,0.4980047345161438,17,0.0
BL_Bing_186,yolo_nano,light,0.2561133503913879,10,0.7
BL_Bing_193,yolo_nano,heavy,0.5742865800857544,22,0.045454545454545456
BL_Bing_273,yolo_nano,heavy,0.4896954298019409,9,0.5555555555555556
BL_Bing_314,yolo_nano,heavy,0.502382218837738,5,0.2
BL_Bing_350,yolo_nano,heavy,0.5038211345672607,1,0.0
BL_Bing_430,yolo_nano,moderate,0.385489821434021,4,1.0
BL_Bing_446,yolo_nano,heavy,0.442887544631958,18,0.5555555555555556
BL_Bing_591,yolo_nano,light,0.3301814794540405,4,0.75
BL_Bing_627,yolo_nano,heavy,0.6273356080055237,3,0.0
BL_Bing_743,yolo_nano,heavy,0.4617089033126831,9,0.4444444444444444
BL_Google_047,yolo_nano,light,0.2758575081825256,9,0.3333333333333333
BL_Google_065,yolo_nano,clear,0.232973575592041,23,0.5652173913043478
BL_Google_121,yolo_nano,heavy,0.4343360662460327,17,0.23529411764705882
BL_Google_127,yolo_nano,moderate,0.3613224029541015,5,0.0
BL_Google_147,yolo_nano,heavy,0.6716524362564087,7,1.0
BL_Google_173,yolo_nano,heavy,0.5842511653900146,7,0.8571428571428571
BL_Google_178,yolo_nano,heavy,0.6519498825073242,14,0.21428571428571427
BL_Google_199,yolo_nano,light,0.262904405593872,25,0.64
BL_Google_256,yolo_nano,heavy,0.5618517398834229,6,0.6666666666666666
BL_Google_339,yolo_nano,heavy,0.494057297706604,5,0.4
BL_Google_433,yolo_nano,heavy,0.587694525718689,2,0.0
BL_Google_440,yolo_nano,light,0.2979038953781128,19,0.6842105263157895
BL_Google_463,yolo_nano,heavy,0.6416712999343872,1,0.0
BL_Google_528,yolo_nano,heavy,0.7108554840087891,7,0.2857142857142857
CC_Baidu_01,yolo_nano,heavy,0.6083987951278687,29,0.6551724137931034
CC_Baidu_011,yolo_nano,heavy,0.5218957662582397,44,0.36363636363636365
CC_Baidu_016,yolo_nano,heavy,0.608130931854248,4,0.25
CC_Baidu_017,yolo_nano,heavy,0.7092613577842712,10,0.4
CC_Baidu_028,yolo_nano,heavy,0.5150915384292603,11,0.18181818181818182
CC_Baidu_039,yolo_nano,heavy,0.6809766292572021,8,0.25
CC_Baidu_040,yolo_nano,heavy,0.5698124170303345,5,0.8
CC_Baidu_042,yolo_nano,heavy,0.7100902795791626,3,0.3333333333333333
CC_Baidu_047,yolo_nano,heavy,0.625045657157898,12,0.4166666666666667
CC_Baidu_055,yolo_nano,heavy,0.8016781210899353,8,0.0
CC_Baidu_066,yolo_nano,heavy,0.6300773024559021,10,0.6
CC_Baidu_075,yolo_nano,heavy,0.687792181968689,9,0.5555555555555556
CC_Baidu_081,yolo_nano,heavy,0.4929089546203613,8,0.5
CC_Baidu_083,yolo_nano,heavy,0.6086180806159973,16,0.625
CC_Baidu_086,yolo_nano,heavy,0.4817010760307312,4,0.5
CC_Baidu_091,yolo_nano,heavy,0.5384453535079956,9,0.7777777777777778
CC_Baidu_095,yolo_nano,moderate,0.4071330428123474,6,0.8333333333333334
CC_Baidu_102,yolo_nano,heavy,0.7181653380393982,2,0.5
CC_Baidu_108,yolo_nano,heavy,0.5692538022994995,1,1.0
CC_Baidu_11,yolo_nano,heavy,0.4452314376831054,16,0.5625
CC_Baidu_117,yolo_nano,heavy,0.5005506277084351,15,0.6666666666666666
CC_Baidu_12,yolo_nano,heavy,0.4680925011634826,12,0.5
CC_Baidu_132,yolo_nano,heavy,0.6581574082374573,5,0.2
CC_Baidu_137,yolo_nano,heavy,0.6378433704376221,2,0.5
CC_Baidu_141,yolo_nano,heavy,0.7496871948242188,12,0.08333333333333333
CC_Baidu_142,yolo_nano,heavy,0.562694787979126,17,0.4117647058823529
CC_Baidu_146,yolo_nano,heavy,0.4330209493637085,6,1.0
CC_Baidu_147,yolo_nano,heavy,0.7754420042037964,2,1.0
CC_Baidu_148,yolo_nano,light,0.3213328123092651,5,0.0
CC_Baidu_150,yolo_nano,heavy,0.4923360347747803,11,0.6363636363636364
CC_Baidu_151,yolo_nano,clear,0.1902581453323364,3,0.0
CC_Baidu_153,yolo_nano,heavy,0.641284704208374,6,0.16666666666666666
CC_Baidu_168,yolo_nano,heavy,0.7103544473648071,11,0.6363636363636364
CC_Baidu_169,yolo_nano,heavy,0.7569520473480225,8,0.0
CC_Baidu_17,yolo_nano,heavy,0.4749681353569031,33,0.7272727272727273
CC_Baidu_174,yolo_nano,heavy,0.742524266242981,11,0.0
CC_Baidu_176,yolo_nano,heavy,0.5242526531219482,9,0.6666666666666666
CC_Baidu_179,yolo_nano,heavy,0.430424153804779,40,0.15
CC_Baidu_189,yolo_nano,heavy,0.6208182573318481,2,1.0
CC_Baidu_19,yolo_nano,heavy,0.5983754396438599,22,0.0
CC_Baidu_221,yolo_nano,heavy,0.627543568611145,2,0.0
CC_Baidu_226,yolo_nano,heavy,0.5079731941223145,3,0.3333333333333333
CC_Baidu_228,yolo_nano,heavy,0.6834667325019836,1,0.0
CC_Baidu_229,yolo_nano,heavy,0.6305172443389893,4,0.5
CC_Baidu_230,yolo_nano,heavy,0.7841531038284302,3,0.0
CC_Baidu_233,yolo_nano,heavy,0.7134699821472168,2,0.0
CC_Baidu_236,yolo_nano,moderate,0.4080807566642761,2,1.0
CC_Baidu_237,yolo_nano,heavy,0.4990004301071167,8,0.625
CC_Baidu_244,yolo_nano,heavy,0.6263322830200195,13,0.23076923076923078
CC_Baidu_254,yolo_nano,heavy,0.5916086435317993,27,0.3333333333333333
CC_Baidu_256,yolo_nano,light,0.3340646028518677,7,0.14285714285714285
CC_Baidu_286,yolo_nano,heavy,0.5386011600494385,1,0.0
CC_Baidu_295,yolo_nano,heavy,0.5116453170776367,1,0.0
CC_Baidu_296,yolo_nano,heavy,0.469555914402008,4,0.75
CC_Bing_001,yolo_nano,heavy,0.7109969854354858,1,0.0
CC_Bing_003,yolo_nano,heavy,0.6871969699859619,7,0.0
CC_Bing_004,yolo_nano,heavy,0.5995905995368958,6,0.16666666666666666
CC_Bing_020,yolo_nano,moderate,0.3980935215950012,1,1.0
CC_Bing_022,yolo_nano,heavy,0.4672625064849853,2,1.0
CC_Bing_027,yolo_nano,heavy,0.612382173538208,10,0.7
CC_Bing_046,yolo_nano,heavy,0.7104989290237427,5,0.6
CC_Bing_052,yolo_nano,heavy,0.6687215566635132,10,0.6
CC_Bing_062,yolo_nano,heavy,0.5313763618469238,13,0.23076923076923078
CC_Bing_070,yolo_nano,heavy,0.5066136121749878,1,0.0
CC_Bing_081,yolo_nano,heavy,0.6643844842910767,8,0.5
CC_Bing_11,yolo_nano,heavy,0.4426174163818359,14,0.2857142857142857
CC_Bing_112,yolo_nano,clear,0.0568288564682006,2,0.0
CC_Bing_125,yolo_nano,heavy,0.5116746425628662,63,0.0
CC_Bing_134,yolo_nano,heavy,0.6433761715888977,10,0.8
CC_Bing_195,yolo_nano,heavy,0.5055382251739502,12,0.4166666666666667
CC_Bing_204,yolo_nano,heavy,0.6854239106178284,11,0.09090909090909091
CC_Bing_218,yolo_nano,heavy,0.688663125038147,2,1.0
CC_Bing_223,yolo_nano,heavy,0.570970892906189,1,0.0
CC_Bing_242,yolo_nano,heavy,0.5773733854293823,4,0.75
CC_Bing_26,yolo_nano,heavy,0.5371604561805725,15,0.06666666666666667
CC_Bing_275,yolo_nano,heavy,0.5586367845535278,2,0.5
CC_Bing_283,yolo_nano,heavy,0.5959858894348145,4,0.25
CC_Bing_290,yolo_nano,heavy,0.5333614349365234,10,0.3
CC_Bing_309,yolo_nano,heavy,0.5972940921783447,1,0.0
CC_Bing_327,yolo_nano,light,0.3193883895874023,2,0.5
CC_Bing_336,yolo_nano,heavy,0.5650852918624878,5,0.4
CC_Bing_356,yolo_nano,heavy,0.44619882106781,4,0.25
CC_Bing_357,yolo_nano,light,0.294838011264801,10,0.3
CC_Bing_371,yolo_nano,heavy,0.6297928094863892,5,0.2
CC_Bing_375,yolo_nano,heavy,0.6445808410644531,54,0.0
CC_Bing_384,yolo_nano,heavy,0.45956552028656,2,0.0
CC_Bing_390,yolo_nano,heavy,0.59740149974823,2,0.0
CC_Bing_409,yolo_nano,heavy,0.6481978893280029,1,0.0
CC_Bing_434,yolo_nano,heavy,0.827627420425415,6,0.0
CC_Bing_436,yolo_nano,heavy,0.5715262293815613,17,0.4117647058823529
CC_Bing_441,yolo_nano,heavy,0.66224205493927,5,0.2
CC_Bing_452,yolo_nano,heavy,0.5327742099761963,5,1.0
CC_Bing_486,yolo_nano,heavy,0.606238603591919,3,1.0
CC_Bing_510,yolo_nano,heavy,0.6950972080230713,1,0.0
CC_Bing_512,yolo_nano,heavy,0.5136716365814209,2,0.0
CC_Bing_523,yolo_nano,heavy,0.4351151585578918,5,0.0
CC_Bing_524,yolo_nano,heavy,0.588094174861908,1,0.0
CC_Bing_547,yolo_nano,heavy,0.5121932029724121,13,0.38461538461538464
CC_Bing_548,yolo_nano,heavy,0.734473705291748,4,0.0
CC_Bing_572,yolo_nano,heavy,0.666191577911377,10,0.2
CC_Bing_573,yolo_nano,heavy,0.7181810140609741,9,0.0
CC_Bing_587,yolo_nano,heavy,0.5133337378501892,8,0.0
CC_Bing_633,yolo_nano,heavy,0.552467942237854,4,1.0
CC_Bing_637,yolo_nano,heavy,0.6385443210601807,5,0.2
CC_Bing_653,yolo_nano,heavy,0.6221824288368225,2,0.5
CC_Bing_666,yolo_nano,heavy,0.4752609133720398,22,0.8636363636363636
CC_Bing_668,yolo_nano,heavy,0.5684430599212646,13,0.15384615384615385
CC_Bing_683,yolo_nano,heavy,0.4378122091293335,3,0.3333333333333333
CC_Bing_689,yolo_nano,moderate,0.4273309707641601,7,0.42857142857142855
CC_Bing_694,yolo_nano,heavy,0.4948606491088867,15,0.4666666666666667
CC_Bing_725,yolo_nano,heavy,0.6557067632675171,10,0.1
CC_Bing_731,yolo_nano,heavy,0.6292047500610352,10,0.1
CC_Bing_750,yolo_nano,heavy,0.5780416131019592,21,0.14285714285714285
CC_Bing_758,yolo_nano,heavy,0.7083128094673157,5,0.0
CC_Bing_836,yolo_nano,heavy,0.6671396493911743,10,0.9
CC_Bing_837,yolo_nano,heavy,0.4913561940193176,12,0.4166666666666667
CC_Bing_875,yolo_nano,heavy,0.5760084390640259,4,0.25
CC_Google_007,yolo_nano,heavy,0.7560914158821106,3,0.3333333333333333
CC_Google_015,yolo_nano,heavy,0.7412461042404175,6,0.3333333333333333
CC_Google_033,yolo_nano,heavy,0.4893470406532287,16,0.4375
CC_Google_038,yolo_nano,moderate,0.4193458557128906,12,0.25
CC_Google_04,yolo_nano,heavy,0.611333429813385,4,0.25
CC_Google_041,yolo_nano,heavy,0.6959806680679321,9,0.2222222222222222
CC_Google_058,yolo_nano,heavy,0.7463383674621582,17,0.5882352941176471
CC_Google_07,yolo_nano,heavy,0.5714737176895142,23,0.0
CC_Google_074,yolo_nano,light,0.3246303200721741,2,0.5
CC_Google_089,yolo_nano,moderate,0.3419007658958435,3,0.0
CD_Baidu_012,yolo_nano,heavy,0.5637774467468262,14,0.7857142857142857
CD_Baidu_013,yolo_nano,heavy,0.5109235048294067,31,0.0967741935483871
CD_Baidu_019,yolo_nano,heavy,0.6965012550354004,19,0.0
CD_Baidu_025,yolo_nano,heavy,0.6748108267784119,45,0.0
CD_Baidu_058,yolo_nano,heavy,0.438368022441864,14,0.7142857142857143
CD_Baidu_077,yolo_nano,heavy,0.8459736108779907,3,0.3333333333333333
CD_Baidu_083,yolo_nano,heavy,0.5887144804000854,15,0.13333333333333333
CD_Baidu_095,yolo_nano,moderate,0.3986701965332031,4,0.25
CD_Baidu_127,yolo_nano,heavy,0.5623961687088013,34,0.029411764705882353
CD_Baidu_137,yolo_nano,heavy,0.4679978489875793,6,0.16666666666666666
CD_Baidu_160,yolo_nano,heavy,0.6970729827880859,5,0.2
CD_Baidu_169,yolo_nano,heavy,0.6713946461677551,12,0.0
CD_Baidu_180,yolo_nano,moderate,0.3447849154472351,11,0.5454545454545454
CD_Baidu_183,yolo_nano,moderate,0.4016786813735962,4,0.25
CD_Baidu_194,yolo_nano,heavy,0.6467861533164978,1,0.0
CD_Baidu_195,yolo_nano,heavy,0.5185859799385071,6,0.5
CD_Baidu_201,yolo_nano,heavy,0.577599287033081,21,0.7619047619047619
CD_Baidu_214,yolo_nano,heavy,0.5573398470878601,19,0.21052631578947367
CD_Baidu_221,yolo_nano,heavy,0.6347453594207764,26,0.23076923076923078
CD_Baidu_225,yolo_nano,heavy,0.5999453067779541,2,0.0
CD_Baidu_249,yolo_nano,heavy,0.6342859268188477,22,0.0
CD_Baidu_255,yolo_nano,heavy,0.6465875506401062,2,0.0
CD_Baidu_269,yolo_nano,heavy,0.6135650277137756,5,0.2
CD_Baidu_308,yolo_nano,heavy,0.7721205353736877,3,0.0
CD_Baidu_342,yolo_nano,heavy,0.5234359502792358,2,0.0
CD_Baidu_352,yolo_nano,heavy,0.589603066444397,4,0.25
CD_Baidu_354,yolo_nano,heavy,0.6621435880661011,4,0.0
CD_Baidu_422,yolo_nano,heavy,0.5119770765304565,78,0.01282051282051282
CD_Baidu_424,yolo_nano,heavy,0.4863594174385071,5,1.0
CD_Baidu_427,yolo_nano,heavy,0.7244750261306763,4,0.0
CD_Baidu_434,yolo_nano,heavy,0.5456947088241577,8,0.625
CD_Baidu_450,yolo_nano,heavy,0.5594271421432495,9,0.7777777777777778
CD_Baidu_453,yolo_nano,heavy,0.5117627382278442,5,0.4
CD_Baidu_47,yolo_nano,heavy,0.6076014041900635,1,0.0
CD_Baidu_479,yolo_nano,heavy,0.7023662328720093,15,0.13333333333333333
CD_Baidu_489,yolo_nano,heavy,0.5136953592300415,8,0.875
CD_Baidu_523,yolo_nano,heavy,0.7195167541503906,24,0.041666666666666664
CD_Bing_064,yolo_nano,heavy,0.6379393339157104,84,0.0
CD_Bing_139,yolo_nano,clear,0.1855730414390564,8,0.125
CD_Bing_144,yolo_nano,moderate,0.4149656295776367,7,0.2857142857142857
CD_Bing_176,yolo_nano,light,0.3129982352256775,1,0.0
CD_Bing_177,yolo_nano,clear,0.2141166925430297,6,0.5
CD_Bing_214,yolo_nano,clear,0.2339345216751098,4,0.0
CD_Bing_221,yolo_nano,clear,0.1832419037818908,30,0.0
CD_Bing_256,yolo_nano,heavy,0.4966969490051269,5,0.2
CD_Bing_262,yolo_nano,heavy,0.5143318176269531,15,0.6
CD_Bing_270,yolo_nano,heavy,0.7180914878845215,15,0.6
CD_Bing_292,yolo_nano,light,0.2860462665557861,30,0.13333333333333333
CD_Bing_30,yolo_nano,heavy,0.5977659225463867,21,0.23809523809523808
CD_Bing_310,yolo_nano,heavy,0.5891017913818359,35,0.34285714285714286
CD_Bing_338,yolo_nano,heavy,0.4365919828414917,5,0.0
CD_Bing_390,yolo_nano,heavy,0.5113856792449951,10,0.1
CD_Bing_402,yolo_nano,moderate,0.3757749199867248,6,0.0
CD_Bing_416,yolo_nano,heavy,0.5023282766342163,7,0.8571428571428571
CD_Bing_436,yolo_nano,clear,0.2127836346626281,3,0.0
CD_Bing_452,yolo_nano,heavy,0.5038968324661255,1,0.0
CD_Bing_501,yolo_nano,light,0.2729130983352661,10,0.5
CD_Bing_533,yolo_nano,heavy,0.6618657112121582,1,0.0
CD_Bing_581,yolo_nano,moderate,0.4043311476707458,2,0.5
CD_Bing_662,yolo_nano,clear,0.1949537992477417,2,0.0
CD_Bing_737,yolo_nano,heavy,0.5082597732543945,2,0.0
CD_Bing_790,yolo_nano,light,0.2802868485450744,9,0.8888888888888888
CD_Bing_812,yolo_nano,heavy,0.5141770839691162,2,0.5
CD_Google_04,yolo_nano,heavy,0.5233729481697083,8,0.5
CD_Google_065,yolo_nano,heavy,0.4833586812019348,18,0.1111111111111111
CD_Google_078,yolo_nano,moderate,0.3522735238075256,2,0.0
CD_Google_135,yolo_nano,heavy,0.6984992027282715,31,0.03225806451612903
CD_Google_158,yolo_nano,heavy,0.7230827808380127,5,0.2
CD_Google_162,yolo_nano,heavy,0.7700986266136169,2,0.0
CD_Google_180,yolo_nano,heavy,0.6895784139633179,7,0.0
CD_Google_185,yolo_nano,moderate,0.4132512807846069,18,0.1111111111111111
CD_Google_199,yolo_nano,moderate,0.4075425863265991,23,0.4782608695652174
CD_Google_207,yolo_nano,heavy,0.5347083806991577,10,0.1
CD_Google_239,yolo_nano,heavy,0.7428344488143921,17,0.0
CD_Google_341,yolo_nano,heavy,0.7366436123847961,2,0.0
CD_Google_367,yolo_nano,heavy,0.6244442462921143,7,0.0
CD_Google_372,yolo_nano,light,0.2835729122161865,5,0.0
CD_Google_518,yolo_nano,heavy,0.4535040259361267,4,0.25
CD_Google_571,yolo_nano,heavy,0.6620277762413025,7,0.2857142857142857
